Date,Open,High,Low,Close,Adj Close,Volume
2015-01-14,1920.0,1937.5999755859375,1859.199951171875,1867.199951171875,1867.199951171875,22521
2015-01-15,1846.4000244140625,1929.5999755859375,1820.800048828125,1924.800048828125,1924.800048828125,14179
2015-01-16,1928.800048828125,1966.4000244140625,1864.800048828125,1884.0,1884.0,15559
2015-01-20,1828.0,1931.199951171875,1825.5999755859375,1867.199951171875,1867.199951171875,14583
2015-01-21,1888.800048828125,1913.5999755859375,1776.800048828125,1776.800048828125,1776.800048828125,32141
2015-01-22,1728.0,1793.5999755859375,1662.4000244140625,1664.800048828125,1664.800048828125,14280
2015-01-23,1688.800048828125,1713.5999755859375,1640.0,1707.199951171875,1707.199951171875,10069
2015-01-26,1690.4000244140625,1724.800048828125,1628.0,1630.4000244140625,1630.4000244140625,8966
2015-01-27,1712.0,1729.5999755859375,1652.800048828125,1700.800048828125,1700.800048828125,16278
2015-01-28,1656.0,1860.800048828125,1656.0,1844.800048828125,1844.800048828125,20669
2015-01-29,1843.199951171875,1908.800048828125,1771.199951171875,1782.4000244140625,1782.4000244140625,22229
2015-01-30,1840.0,1972.0,1805.5999755859375,1964.0,1964.0,19088
2015-02-02,1899.199951171875,1986.4000244140625,1855.199951171875,1856.800048828125,1856.800048828125,17915
2015-02-03,1823.199951171875,1840.800048828125,1761.5999755859375,1768.800048828125,1768.800048828125,13256
2015-02-04,1790.4000244140625,1827.199951171875,1739.199951171875,1818.4000244140625,1818.4000244140625,15810
2015-02-05,1794.4000244140625,1796.0,1738.4000244140625,1750.4000244140625,1750.4000244140625,15321
2015-02-06,1728.0,1863.199951171875,1716.800048828125,1825.5999755859375,1825.5999755859375,23421
2015-02-09,1859.199951171875,1873.5999755859375,1827.199951171875,1834.4000244140625,1834.4000244140625,12548
2015-02-10,1791.199951171875,1825.5999755859375,1754.4000244140625,1764.800048828125,1764.800048828125,14829
2015-02-11,1781.5999755859375,1805.5999755859375,1768.800048828125,1772.0,1772.0,13178
2015-02-12,1731.199951171875,1740.800048828125,1659.199951171875,1667.199951171875,1667.199951171875,17098
2015-02-13,1656.800048828125,1690.4000244140625,1637.5999755859375,1647.199951171875,1647.199951171875,12598
2015-02-17,1662.4000244140625,1674.4000244140625,1638.4000244140625,1651.199951171875,1651.199951171875,12025
2015-02-18,1671.199951171875,1673.5999755859375,1630.4000244140625,1636.800048828125,1636.800048828125,10648
2015-02-19,1655.199951171875,1656.0,1600.0,1600.800048828125,1600.800048828125,11005
2015-02-20,1632.0,1641.5999755859375,1531.199951171875,1543.199951171875,1543.199951171875,14421
2015-02-23,1560.0,1569.5999755859375,1542.4000244140625,1548.800048828125,1548.800048828125,9379
2015-02-24,1544.800048828125,1544.800048828125,1476.0,1484.0,1484.0,20575
2015-02-25,1488.800048828125,1510.4000244140625,1427.199951171875,1494.4000244140625,1494.4000244140625,20093
2015-02-26,1490.4000244140625,1518.4000244140625,1457.5999755859375,1476.0,1476.0,16639
2015-02-27,1475.199951171875,1488.0,1446.4000244140625,1470.4000244140625,1470.4000244140625,14360
2015-03-02,1461.5999755859375,1466.4000244140625,1419.199951171875,1419.199951171875,1419.199951171875,21505
2015-03-03,1434.4000244140625,1487.199951171875,1427.199951171875,1450.4000244140625,1450.4000244140625,13105
2015-03-04,1472.0,1503.199951171875,1444.800048828125,1446.4000244140625,1446.4000244140625,19659
2015-03-05,1438.4000244140625,1458.4000244140625,1426.4000244140625,1427.199951171875,1427.199951171875,11769
2015-03-06,1448.800048828125,1500.0,1429.5999755859375,1492.800048828125,1492.800048828125,15904
2015-03-09,1481.5999755859375,1492.0,1456.800048828125,1472.0,1472.0,12546
2015-03-10,1513.5999755859375,1537.5999755859375,1503.199951171875,1519.199951171875,1519.199951171875,19609
2015-03-11,1520.800048828125,1564.800048828125,1516.800048828125,1552.0,1552.0,18110
2015-03-12,1524.800048828125,1526.4000244140625,1457.5999755859375,1460.0,1460.0,15054
2015-03-13,1466.4000244140625,1532.0,1459.199951171875,1493.5999755859375,1493.5999755859375,16365
2015-03-16,1475.199951171875,1479.199951171875,1444.0,1460.0,1460.0,13095
2015-03-17,1479.199951171875,1489.5999755859375,1447.199951171875,1450.4000244140625,1450.4000244140625,10913
2015-03-18,1461.5999755859375,1471.199951171875,1376.800048828125,1388.0,1388.0,28659
2015-03-19,1410.4000244140625,1424.800048828125,1384.800048828125,1390.4000244140625,1390.4000244140625,15568
2015-03-20,1372.800048828125,1384.0,1326.4000244140625,1368.0,1368.0,23919
2015-03-23,1356.800048828125,1359.199951171875,1327.199951171875,1343.199951171875,1343.199951171875,14025
2015-03-24,1344.800048828125,1352.0,1310.4000244140625,1336.0,1336.0,16368
2015-03-25,1330.4000244140625,1399.199951171875,1323.199951171875,1397.5999755859375,1397.5999755859375,26408
2015-03-26,1424.800048828125,1437.5999755859375,1376.800048828125,1385.5999755859375,1385.5999755859375,31774
2015-03-27,1386.4000244140625,1389.5999755859375,1363.199951171875,1368.800048828125,1368.800048828125,11243
2015-03-30,1336.0,1339.199951171875,1320.0,1326.4000244140625,1326.4000244140625,16546
2015-03-31,1332.0,1368.800048828125,1329.5999755859375,1360.800048828125,1360.800048828125,15614
2015-04-01,1364.0,1404.800048828125,1359.199951171875,1360.0,1360.0,17764
2015-04-02,1351.199951171875,1356.800048828125,1328.0,1332.800048828125,1332.800048828125,11741
2015-04-06,1345.5999755859375,1350.4000244140625,1292.0,1300.800048828125,1300.800048828125,16044
2015-04-07,1293.5999755859375,1301.5999755859375,1280.0,1301.5999755859375,1301.5999755859375,12075
2015-04-08,1291.199951171875,1300.800048828125,1272.800048828125,1276.0,1276.0,13418
2015-04-09,1269.5999755859375,1284.0,1230.4000244140625,1232.0,1232.0,18048
2015-04-10,1220.800048828125,1222.4000244140625,1176.0,1177.5999755859375,1177.5999755859375,18148
2015-04-13,1161.5999755859375,1219.199951171875,1150.4000244140625,1208.0,1208.0,17351
2015-04-14,1222.4000244140625,1230.4000244140625,1185.5999755859375,1196.0,1196.0,14599
2015-04-15,1180.0,1181.5999755859375,1156.800048828125,1169.5999755859375,1169.5999755859375,13634
2015-04-16,1172.800048828125,1178.4000244140625,1135.199951171875,1145.5999755859375,1145.5999755859375,11601
2015-04-17,1183.199951171875,1216.800048828125,1176.800048828125,1183.199951171875,1183.199951171875,26724
2015-04-20,1161.5999755859375,1166.4000244140625,1137.5999755859375,1144.800048828125,1144.800048828125,13593
2015-04-21,1132.0,1157.5999755859375,1127.199951171875,1144.800048828125,1144.800048828125,12049
2015-04-22,1140.0,1160.800048828125,1127.199951171875,1132.800048828125,1132.800048828125,14069
2015-04-23,1140.0,1143.199951171875,1112.0,1122.4000244140625,1122.4000244140625,15748
2015-04-24,1116.0,1124.0,1107.199951171875,1110.4000244140625,1110.4000244140625,9256
2015-04-27,1101.5999755859375,1151.199951171875,1097.5999755859375,1144.800048828125,1144.800048828125,12068
2015-04-28,1151.199951171875,1181.5999755859375,1102.4000244140625,1102.4000244140625,1102.4000244140625,17239
2015-04-29,1131.199951171875,1151.199951171875,1108.800048828125,1132.800048828125,1132.800048828125,17699
2015-04-30,1148.0,1186.4000244140625,1135.199951171875,1163.199951171875,1163.199951171875,16459
2015-05-01,1147.199951171875,1148.0,1105.5999755859375,1105.5999755859375,1105.5999755859375,15831
2015-05-04,1098.4000244140625,1120.800048828125,1090.4000244140625,1108.800048828125,1108.800048828125,10353
2015-05-05,1115.199951171875,1146.4000244140625,1106.4000244140625,1144.800048828125,1144.800048828125,17558
2015-05-06,1131.199951171875,1201.5999755859375,1128.0,1165.5999755859375,1165.5999755859375,16271
2015-05-07,1171.199951171875,1186.4000244140625,1145.5999755859375,1155.199951171875,1155.199951171875,13860
2015-05-08,1112.0,1118.4000244140625,1091.199951171875,1096.0,1096.0,20053
2015-05-11,1099.199951171875,1126.4000244140625,1095.199951171875,1125.5999755859375,1125.5999755859375,10646
2015-05-12,1144.0,1158.4000244140625,1114.4000244140625,1120.800048828125,1120.800048828125,14964
2015-05-13,1110.4000244140625,1122.4000244140625,1097.5999755859375,1100.800048828125,1100.800048828125,14496
2015-05-14,1088.800048828125,1092.800048828125,1077.5999755859375,1077.5999755859375,1077.5999755859375,16810
2015-05-15,1075.199951171875,1090.4000244140625,1068.0,1068.0,1068.0,13450
2015-05-18,1068.800048828125,1070.4000244140625,1024.800048828125,1033.5999755859375,1033.5999755859375,16776
2015-05-19,1028.0,1040.800048828125,1010.4000244140625,1018.4000244140625,1018.4000244140625,15008
2015-05-20,1015.2000122070312,1034.4000244140625,1012.0,1020.7999877929688,1020.7999877929688,11784
2015-05-21,1028.0,1031.199951171875,988.0,991.2000122070312,991.2000122070312,13040
2015-05-22,991.2000122070312,998.4000244140625,982.4000244140625,993.5999755859375,993.5999755859375,7160
2015-05-26,1005.5999755859375,1042.4000244140625,1001.5999755859375,1033.5999755859375,1033.5999755859375,17874
2015-05-27,1024.0,1028.800048828125,988.0,994.4000244140625,994.4000244140625,12384
2015-05-28,1005.5999755859375,1020.0,1000.0,1006.4000244140625,1006.4000244140625,11498
2015-05-29,1009.5999755859375,1025.5999755859375,998.4000244140625,1012.0,1012.0,17895
2015-06-01,1000.7999877929688,1017.5999755859375,991.2000122070312,1003.2000122070312,1003.2000122070312,12733
2015-06-02,1012.0,1024.800048828125,1000.7999877929688,1018.4000244140625,1018.4000244140625,11885
2015-06-03,1010.4000244140625,1016.7999877929688,998.4000244140625,1000.7999877929688,1000.7999877929688,13928
2015-06-04,1014.4000244140625,1040.0,1009.5999755859375,1034.4000244140625,1034.4000244140625,22968
2015-06-05,1036.800048828125,1044.800048828125,1013.5999755859375,1016.0,1016.0,18633
2015-06-08,1020.7999877929688,1044.800048828125,1019.2000122070312,1037.5999755859375,1037.5999755859375,12913
2015-06-09,1041.5999755859375,1051.199951171875,1020.0,1024.800048828125,1024.800048828125,18526
2015-06-10,1011.2000122070312,1012.0,978.4000244140625,982.4000244140625,982.4000244140625,19015
2015-06-11,970.4000244140625,974.4000244140625,955.2000122070312,960.7999877929688,960.7999877929688,17390
2015-06-12,973.5999755859375,991.2000122070312,970.4000244140625,972.7999877929688,972.7999877929688,13668
2015-06-15,998.4000244140625,1016.0,992.0,1015.2000122070312,1015.2000122070312,23990
2015-06-16,1024.800048828125,1028.800048828125,990.4000244140625,994.4000244140625,994.4000244140625,21934
2015-06-17,991.2000122070312,1014.4000244140625,981.5999755859375,991.2000122070312,991.2000122070312,13723
2015-06-18,979.2000122070312,980.7999877929688,952.0,964.0,964.0,19935
2015-06-19,964.0,976.7999877929688,960.7999877929688,974.4000244140625,974.4000244140625,13114
2015-06-22,948.0,955.2000122070312,928.0,928.7999877929688,928.7999877929688,16175
2015-06-23,922.4000244140625,924.7999877929688,904.0,904.0,904.0,17680
2015-06-24,909.5999755859375,923.2000122070312,897.5999755859375,923.2000122070312,923.2000122070312,13054
2015-06-25,914.4000244140625,934.4000244140625,906.4000244140625,929.5999755859375,929.5999755859375,13806
2015-06-26,925.5999755859375,943.2000122070312,918.4000244140625,924.0,924.0,10678
2015-06-29,984.0,1092.0,966.4000244140625,1081.5999755859375,1081.5999755859375,49385
2015-06-30,1024.0,1123.199951171875,1021.5999755859375,1073.5999755859375,1073.5999755859375,46413
2015-07-01,1014.4000244140625,1051.199951171875,997.5999755859375,999.2000122070312,999.2000122070312,30303
2015-07-02,998.4000244140625,1081.5999755859375,995.2000122070312,1063.199951171875,1063.199951171875,34189
2015-07-06,1112.800048828125,1123.199951171875,1066.4000244140625,1090.4000244140625,1090.4000244140625,31644
2015-07-07,1088.0,1148.800048828125,1032.800048828125,1032.800048828125,1032.800048828125,32091
2015-07-08,1079.199951171875,1138.4000244140625,1065.5999755859375,1136.800048828125,1136.800048828125,50138
2015-07-09,1072.800048828125,1152.800048828125,1071.199951171875,1144.0,1144.0,34124
2015-07-10,1085.5999755859375,1120.0,1054.4000244140625,1056.800048828125,1056.800048828125,21365
2015-07-13,999.2000122070312,1004.0,948.7999877929688,955.2000122070312,955.2000122070312,25113
2015-07-14,956.7999877929688,960.7999877929688,927.2000122070312,945.5999755859375,945.5999755859375,13525
2015-07-15,944.0,965.5999755859375,929.5999755859375,943.2000122070312,943.2000122070312,18048
2015-07-16,913.5999755859375,914.4000244140625,879.2000122070312,881.5999755859375,881.5999755859375,29276
2015-07-17,876.7999877929688,886.4000244140625,872.0,874.4000244140625,874.4000244140625,17855
2015-07-20,873.5999755859375,877.5999755859375,852.7999877929688,871.2000122070312,871.2000122070312,12979
2015-07-21,866.4000244140625,879.2000122070312,862.4000244140625,863.2000122070312,863.2000122070312,12844
2015-07-22,885.5999755859375,887.2000122070312,851.2000122070312,858.4000244140625,858.4000244140625,18090
2015-07-23,850.4000244140625,883.2000122070312,846.4000244140625,869.5999755859375,869.5999755859375,12648
2015-07-24,872.7999877929688,909.5999755859375,862.4000244140625,899.2000122070312,899.2000122070312,20613
2015-07-27,934.4000244140625,964.7999877929688,921.5999755859375,946.4000244140625,946.4000244140625,22853
2015-07-28,917.5999755859375,940.0,867.2000122070312,874.4000244140625,874.4000244140625,25090
2015-07-29,870.4000244140625,875.2000122070312,853.5999755859375,860.7999877929688,860.7999877929688,20273
2015-07-30,865.5999755859375,882.4000244140625,852.0,855.2000122070312,855.2000122070312,14278
2015-07-31,849.5999755859375,865.5999755859375,842.4000244140625,853.5999755859375,853.5999755859375,14871
2015-08-03,852.0,875.2000122070312,839.2000122070312,841.5999755859375,841.5999755859375,21543
2015-08-04,845.5999755859375,860.0,836.7999877929688,844.7999877929688,844.7999877929688,11349
2015-08-05,840.7999877929688,849.5999755859375,825.5999755859375,836.0,836.0,12744
2015-08-06,839.2000122070312,884.0,838.4000244140625,868.0,868.0,23131
2015-08-07,866.4000244140625,884.0,855.2000122070312,860.0,860.0,24004
2015-08-10,838.4000244140625,838.4000244140625,826.4000244140625,828.0,828.0,18161
2015-08-11,860.0,881.5999755859375,848.0,866.4000244140625,866.4000244140625,25123
2015-08-12,912.7999877929688,928.0,857.5999755859375,864.0,864.0,38113
2015-08-13,856.7999877929688,872.7999877929688,843.2000122070312,854.4000244140625,854.4000244140625,16521
2015-08-14,851.2000122070312,865.5999755859375,845.5999755859375,852.7999877929688,852.7999877929688,12756
2015-08-17,860.7999877929688,869.5999755859375,841.5999755859375,842.4000244140625,842.4000244140625,18864
2015-08-18,846.4000244140625,856.7999877929688,838.4000244140625,852.0,852.0,13023
2015-08-19,864.7999877929688,888.7999877929688,842.4000244140625,868.0,868.0,40498
2015-08-20,905.5999755859375,948.7999877929688,893.5999755859375,944.0,944.0,50498
2015-08-21,991.2000122070312,1102.4000244140625,963.2000122070312,1100.800048828125,1100.800048828125,106651
2015-08-24,1437.5999755859375,1504.0,1149.5999755859375,1297.5999755859375,1297.5999755859375,113929
2015-08-25,1160.800048828125,1416.800048828125,1155.199951171875,1414.4000244140625,1414.4000244140625,45714
2015-08-26,1292.800048828125,1446.4000244140625,1270.4000244140625,1280.800048828125,1280.800048828125,28804
2015-08-27,1228.800048828125,1395.199951171875,1227.199951171875,1314.4000244140625,1314.4000244140625,25653
2015-08-28,1358.4000244140625,1444.0,1337.5999755859375,1379.199951171875,1379.199951171875,61880
2015-08-31,1397.5999755859375,1442.4000244140625,1379.199951171875,1431.199951171875,1431.199951171875,40583
2015-09-01,1563.199951171875,1677.5999755859375,1520.800048828125,1634.4000244140625,1634.4000244140625,68845
2015-09-02,1545.5999755859375,1608.0,1463.199951171875,1464.800048828125,1464.800048828125,73383
2015-09-03,1416.800048828125,1498.4000244140625,1356.800048828125,1455.199951171875,1455.199951171875,16298
2015-09-04,1526.4000244140625,1596.800048828125,1490.4000244140625,1561.5999755859375,1561.5999755859375,39566
2015-09-08,1469.5999755859375,1490.4000244140625,1420.800048828125,1427.199951171875,1427.199951171875,64380
2015-09-09,1348.800048828125,1468.0,1346.4000244140625,1456.0,1456.0,67881
2015-09-10,1500.800048828125,1508.800048828125,1420.800048828125,1420.800048828125,1420.800048828125,105599
2015-09-11,1428.800048828125,1451.199951171875,1386.4000244140625,1388.0,1388.0,43286
2015-09-14,1386.4000244140625,1420.0,1384.0,1391.199951171875,1391.199951171875,41910
2015-09-15,1369.5999755859375,1378.4000244140625,1248.800048828125,1251.199951171875,1251.199951171875,66076
2015-09-16,1205.5999755859375,1244.800048828125,1180.800048828125,1181.5999755859375,1181.5999755859375,13913
2015-09-17,1172.0,1198.4000244140625,1067.199951171875,1170.4000244140625,1170.4000244140625,63511
2015-09-18,1284.800048828125,1331.199951171875,1240.0,1313.5999755859375,1313.5999755859375,66100
2015-09-21,1275.199951171875,1289.5999755859375,1224.0,1226.4000244140625,1226.4000244140625,49139
2015-09-22,1291.199951171875,1362.4000244140625,1270.4000244140625,1297.5999755859375,1297.5999755859375,81719
2015-09-23,1298.4000244140625,1316.800048828125,1257.5999755859375,1269.5999755859375,1269.5999755859375,46585
2015-09-24,1332.800048828125,1396.0,1294.4000244140625,1304.0,1304.0,71339
2015-09-25,1252.0,1369.5999755859375,1249.5999755859375,1337.5999755859375,1337.5999755859375,48628
2015-09-28,1385.5999755859375,1468.0,1372.0,1431.199951171875,1431.199951171875,41139
2015-09-29,1415.199951171875,1468.0,1380.0,1432.800048828125,1432.800048828125,39828
2015-09-30,1370.4000244140625,1407.199951171875,1356.800048828125,1366.4000244140625,1366.4000244140625,31721
2015-10-01,1366.4000244140625,1412.800048828125,1349.5999755859375,1350.4000244140625,1350.4000244140625,36196
2015-10-02,1400.800048828125,1414.4000244140625,1280.0,1281.5999755859375,1281.5999755859375,53686
2015-10-05,1252.800048828125,1256.800048828125,1200.0,1209.5999755859375,1209.5999755859375,48543
2015-10-06,1205.5999755859375,1240.0,1187.199951171875,1221.5999755859375,1221.5999755859375,31730
2015-10-07,1205.5999755859375,1233.5999755859375,1188.0,1192.0,1192.0,27953
2015-10-08,1186.4000244140625,1200.800048828125,1120.0,1134.4000244140625,1134.4000244140625,40694
2015-10-09,1129.5999755859375,1168.0,1118.4000244140625,1133.5999755859375,1133.5999755859375,24864
2015-10-12,1131.199951171875,1140.800048828125,1053.5999755859375,1063.199951171875,1063.199951171875,18845
2015-10-13,1088.0,1124.800048828125,1049.5999755859375,1122.4000244140625,1122.4000244140625,21425
2015-10-14,1130.4000244140625,1171.199951171875,1108.800048828125,1142.4000244140625,1142.4000244140625,28060
2015-10-15,1116.0,1128.0,1055.199951171875,1061.5999755859375,1061.5999755859375,31728
2015-10-16,1042.4000244140625,1088.0,1040.800048828125,1049.5999755859375,1049.5999755859375,36443
2015-10-19,1052.0,1055.199951171875,973.5999755859375,974.4000244140625,974.4000244140625,25540
2015-10-20,986.4000244140625,1026.4000244140625,971.2000122070312,1011.2000122070312,1011.2000122070312,14604
2015-10-21,1000.0,1085.5999755859375,987.2000122070312,1081.5999755859375,1081.5999755859375,27333
2015-10-22,1052.0,1052.800048828125,980.7999877929688,983.2000122070312,983.2000122070312,30536
2015-10-23,960.0,1012.0,956.7999877929688,991.2000122070312,991.2000122070312,34044
2015-10-26,1006.4000244140625,1028.0,994.4000244140625,1024.800048828125,1024.800048828125,18294
2015-10-27,1040.0,1040.0,1001.5999755859375,1003.2000122070312,1003.2000122070312,16735
2015-10-28,1000.0,1033.5999755859375,972.7999877929688,974.4000244140625,974.4000244140625,20690
2015-10-29,990.4000244140625,1007.2000122070312,977.5999755859375,986.4000244140625,986.4000244140625,23775
2015-10-30,991.2000122070312,1004.0,976.0,1002.4000244140625,1002.4000244140625,12619
2015-11-02,1001.5999755859375,1004.0,943.2000122070312,950.4000244140625,950.4000244140625,18734
2015-11-03,960.7999877929688,976.0,947.2000122070312,970.4000244140625,970.4000244140625,12644
2015-11-04,963.2000122070312,1012.0,961.5999755859375,1002.4000244140625,1002.4000244140625,14209
2015-11-05,1001.5999755859375,1019.2000122070312,978.4000244140625,980.7999877929688,980.7999877929688,16126
2015-11-06,984.0,1005.5999755859375,960.0,960.0,960.0,21141
2015-11-09,965.5999755859375,1027.199951171875,960.7999877929688,1012.7999877929688,1012.7999877929688,24446
2015-11-10,1023.2000122070312,1028.0,976.7999877929688,982.4000244140625,982.4000244140625,13151
2015-11-11,975.2000122070312,1004.7999877929688,972.7999877929688,1004.0,1004.0,7433
2015-11-12,1030.4000244140625,1096.0,1019.2000122070312,1092.800048828125,1092.800048828125,36006
2015-11-13,1099.199951171875,1172.800048828125,1090.4000244140625,1168.0,1168.0,60536
2015-11-16,1163.199951171875,1172.800048828125,1048.0,1050.4000244140625,1050.4000244140625,28933
2015-11-17,1038.4000244140625,1127.199951171875,1032.800048828125,1108.0,1108.0,17938
2015-11-18,1085.5999755859375,1088.0,1032.0,1034.4000244140625,1034.4000244140625,42161
2015-11-19,1044.0,1082.4000244140625,1040.0,1071.199951171875,1071.199951171875,18906
2015-11-20,1038.4000244140625,1043.199951171875,1021.5999755859375,1033.5999755859375,1033.5999755859375,25346
2015-11-23,1028.0,1038.4000244140625,1000.7999877929688,1007.2000122070312,1007.2000122070312,15939
2015-11-24,1034.4000244140625,1045.5999755859375,1000.7999877929688,1012.0,1012.0,18780
2015-11-25,1008.0,1016.7999877929688,992.0,996.7999877929688,996.7999877929688,11201
2015-11-27,996.0,1008.0,992.0,1005.5999755859375,1005.5999755859375,5170
2015-11-30,999.2000122070312,1012.0,992.0,999.2000122070312,999.2000122070312,14990
2015-12-01,987.2000122070312,996.0,956.0,957.5999755859375,957.5999755859375,18263
2015-12-02,960.0,1000.7999877929688,943.2000122070312,993.5999755859375,993.5999755859375,15231
2015-12-03,976.7999877929688,1089.5999755859375,972.0,1066.4000244140625,1066.4000244140625,30606
2015-12-04,1033.5999755859375,1042.4000244140625,967.2000122070312,967.2000122070312,967.2000122070312,32845
2015-12-07,971.2000122070312,1024.800048828125,970.4000244140625,992.0,992.0,25059
2015-12-08,1032.800048828125,1045.5999755859375,999.2000122070312,1021.5999755859375,1021.5999755859375,25034
2015-12-09,1036.0,1094.4000244140625,997.5999755859375,1064.800048828125,1064.800048828125,51446
2015-12-10,1068.0,1088.800048828125,1040.0,1077.5999755859375,1077.5999755859375,21709
2015-12-11,1135.199951171875,1260.800048828125,1123.199951171875,1239.199951171875,1239.199951171875,47429
2015-12-14,1228.800048828125,1291.199951171875,1139.199951171875,1149.5999755859375,1149.5999755859375,56136
2015-12-15,1108.800048828125,1146.4000244140625,1087.199951171875,1102.4000244140625,1102.4000244140625,50961
2015-12-16,1064.0,1090.4000244140625,1009.5999755859375,1027.199951171875,1027.199951171875,59165
2015-12-17,1020.0,1084.0,1020.0,1072.0,1072.0,35365
2015-12-18,1107.199951171875,1166.4000244140625,1095.199951171875,1159.199951171875,1159.199951171875,54375
2015-12-21,1113.5999755859375,1156.800048828125,1102.4000244140625,1103.199951171875,1103.199951171875,25668
2015-12-22,1068.800048828125,1081.5999755859375,1036.800048828125,1047.199951171875,1047.199951171875,26696
2015-12-23,1024.0,1046.4000244140625,1015.2000122070312,1023.2000122070312,1023.2000122070312,33959
2015-12-24,1031.199951171875,1044.800048828125,1027.199951171875,1040.800048828125,1040.800048828125,8501
2015-12-28,1060.800048828125,1080.0,1028.800048828125,1029.5999755859375,1029.5999755859375,22426
2015-12-29,1013.5999755859375,1022.4000244140625,1006.4000244140625,1012.7999877929688,1012.7999877929688,18704
2015-12-30,1024.800048828125,1045.5999755859375,1022.4000244140625,1042.4000244140625,1042.4000244140625,17340
2015-12-31,1055.199951171875,1067.199951171875,1037.5999755859375,1066.4000244140625,1066.4000244140625,34509
2016-01-04,1150.4000244140625,1186.4000244140625,1128.800048828125,1136.0,1136.0,74593
2016-01-05,1108.0,1143.199951171875,1088.800048828125,1096.800048828125,1096.800048828125,55229
2016-01-06,1170.4000244140625,1171.199951171875,1128.800048828125,1132.800048828125,1132.800048828125,54173
2016-01-07,1208.0,1271.199951171875,1178.4000244140625,1254.4000244140625,1254.4000244140625,66588
2016-01-08,1208.0,1336.800048828125,1195.199951171875,1319.199951171875,1319.199951171875,79523
2016-01-11,1306.4000244140625,1419.199951171875,1265.5999755859375,1277.5999755859375,1277.5999755859375,129771
2016-01-12,1223.199951171875,1299.199951171875,1212.800048828125,1215.199951171875,1215.199951171875,61188
2016-01-13,1192.800048828125,1362.4000244140625,1189.5999755859375,1340.800048828125,1340.800048828125,80744
2016-01-14,1325.5999755859375,1388.800048828125,1255.199951171875,1290.4000244140625,1290.4000244140625,85675
2016-01-15,1433.5999755859375,1467.199951171875,1379.199951171875,1419.199951171875,1419.199951171875,193535
2016-01-19,1363.199951171875,1484.0,1363.199951171875,1418.4000244140625,1418.4000244140625,111296
2016-01-20,1464.0,1577.5999755859375,1423.199951171875,1456.0,1456.0,98523
2016-01-21,1440.0,1511.199951171875,1399.199951171875,1449.5999755859375,1449.5999755859375,91181
2016-01-22,1378.4000244140625,1396.0,1326.4000244140625,1328.0,1328.0,52949
2016-01-25,1344.0,1399.199951171875,1324.0,1391.199951171875,1391.199951171875,46729
2016-01-26,1372.800048828125,1390.4000244140625,1324.800048828125,1326.4000244140625,1326.4000244140625,31683
2016-01-27,1341.5999755859375,1400.0,1298.4000244140625,1381.5999755859375,1381.5999755859375,51724
2016-01-28,1336.0,1395.199951171875,1325.5999755859375,1336.800048828125,1336.800048828125,40560
2016-01-29,1324.800048828125,1331.199951171875,1276.0,1279.199951171875,1279.199951171875,29050
2016-02-01,1287.199951171875,1308.0,1250.4000244140625,1263.199951171875,1263.199951171875,22685
2016-02-02,1305.5999755859375,1358.4000244140625,1303.199951171875,1347.199951171875,1347.199951171875,37120
2016-02-03,1326.4000244140625,1424.0,1324.800048828125,1332.0,1332.0,46280
2016-02-04,1348.800048828125,1364.0,1313.5999755859375,1344.800048828125,1344.800048828125,32940
2016-02-05,1340.800048828125,1420.800048828125,1340.800048828125,1398.4000244140625,1398.4000244140625,41191
2016-02-08,1453.5999755859375,1524.0,1436.800048828125,1465.5999755859375,1465.5999755859375,49383
2016-02-09,1522.4000244140625,1529.5999755859375,1448.0,1478.4000244140625,1478.4000244140625,40219
2016-02-10,1451.199951171875,1491.199951171875,1423.199951171875,1488.800048828125,1488.800048828125,41123
2016-02-11,1591.199951171875,1635.199951171875,1544.800048828125,1580.800048828125,1580.800048828125,88035
2016-02-12,1532.0,1569.5999755859375,1510.4000244140625,1515.199951171875,1515.199951171875,27100
2016-02-16,1460.800048828125,1486.4000244140625,1439.199951171875,1444.800048828125,1444.800048828125,26339
2016-02-17,1411.199951171875,1423.199951171875,1380.0,1386.4000244140625,1386.4000244140625,24938
2016-02-18,1377.5999755859375,1406.4000244140625,1362.4000244140625,1383.199951171875,1383.199951171875,23081
2016-02-19,1408.0,1420.0,1345.5999755859375,1347.199951171875,1347.199951171875,24088
2016-02-22,1308.0,1313.5999755859375,1269.5999755859375,1271.199951171875,1271.199951171875,25263
2016-02-23,1287.199951171875,1340.0,1279.199951171875,1336.0,1336.0,25141
2016-02-24,1390.4000244140625,1413.5999755859375,1320.0,1326.4000244140625,1326.4000244140625,30569
2016-02-25,1316.800048828125,1340.800048828125,1279.199951171875,1279.199951171875,1279.199951171875,17478
2016-02-26,1260.0,1310.4000244140625,1253.5999755859375,1299.199951171875,1299.199951171875,28001
2016-02-29,1294.4000244140625,1320.800048828125,1258.4000244140625,1316.800048828125,1316.800048828125,31220
2016-03-01,1285.5999755859375,1300.0,1204.0,1204.0,1204.0,42498
2016-03-02,1207.199951171875,1226.4000244140625,1181.5999755859375,1181.5999755859375,1181.5999755859375,35345
2016-03-03,1188.800048828125,1197.5999755859375,1132.800048828125,1144.0,1144.0,32880
2016-03-04,1124.800048828125,1169.5999755859375,1119.199951171875,1156.800048828125,1156.800048828125,42665
2016-03-07,1180.800048828125,1185.5999755859375,1133.5999755859375,1160.0,1160.0,43263
